"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity","FirstName","LastName","Gender","Age","TelephonesFullPhone","lat","lon","county","city","state","fips","stateFips","HomePurchasePrice","LandValue","DwellingUnitSize","storeVisitFrequency","PropertyType","EstHomeValue","FamilyMagazineInHome","FemaleOrientedMagazineInHome","ReligiousMagazineInHome","GardeningMagazineInHome","CulinaryInterestMagazineInHome","HealthFitnessMagazineInHome","DoItYourselfMagazineInHome","FinancialMagazineInHome","InterestinCurrentAffairsPoliticsInHousehold","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
1389,"Female Only Household","English/Welsh","Hispanic","",8,"Likely Homeowner","",12,"$50000-99999","","","Grad Degree - Extremely Likely","Financial Services","","","Yes","","","","","","Yes","","","Yes","","","Unknown","Unknown","","","","","","","","","","","Toby","McKenzie","F",32.8721804511278,"(173)-483-4756",48.52209,-119.7984,"Okanogan County","Conconully","Washington",53047,"53","$66000","$17000","1-Single Family Dwelling",7,"Residential","$135500","2 family-oriented magazine purchases","","","","1 culinary magazine purchase ","1 health and fitness magazine purchase ","","","Yes","Democratic","","","Yes","Unknown","","","","","","",""
3303,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",4,"Likely Homeowner","",16,"","Yes","","Unknown","Unknown","","","","","","2 book purchases in home","","","","Yes","","Yes","","","Yes","Yes","","","","","","","","","","Yes","Telma","Kiehn","F",90.3130553656869,"(129)-257-4268",34.05656,-78.68696,"Columbus County","Dulah","North Carolina",37047,"37","$277000","","1-Single Family Dwelling",7,"Residential","$268155","","","","","","1 health and fitness magazine purchase ","","5 financial magazine purchases","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2103,"Mixed Gender Household","","Scots","Not Likely to have a child",5,"Likely Homeowner","",15,"$25000-49999","Yes","","Bach Degree - Likely","Unknown","","Yes","","","Yes","","","","","","","Unknown","","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes","Zoraida","Bednar","M",77.9794941900205,"(271)-748-9834",43.16478,-77.645,"Monroe County","Rochester","New York",36055,"36","","$22000","1-Single Family Dwelling",8,"Residential","$499000","","","","","","","","","","Non-Partisan","Catholic","","Unknown","Unknown","","","","","","",""
3369,"Female Only Household","English/Welsh","English/Welsh","",1,"Likely Homeowner","",15,"$50000-99999","","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes","","","Unknown","Unknown","","","","Yes","","Yes","Yes","","Yes","Yes","Germaine","Kulas","F",77.7662337662338,"(134)-958-8397",45.72192,-98.62232,"Brown County","Franklyn School","South Dakota",46013,"46","$50000","$29000","1-Single Family Dwelling",6,"Residential","$112000","","","","","","2 health and fitness magazine purchases","","","","Democratic","","","Unknown","Unknown","","","","","","",""
507,"Female Only Household","German","English/Welsh","Not Likely to have a child",9,"","Status Seeking Singles",12,"$50000-99999","Yes","","Unknown","Unknown","","","","","","","","","","","","Yes","","","Unknown","Unknown","","","","Yes","","","Yes","","","","Laure","Medhurst","F",40.4702665755297,"(527)-397-2895",38.07458,-78.57196,"Albemarle County","Candlewyck","Virginia",51003,"51","","","1-Single Family Dwelling",7,"Residential","$242977","","","","","","","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
2002,"Male Only Household","English/Welsh","German","Known Data",5,"Likely Homeowner","",16,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","Yes","","","Yes","","","Yes","Unknown","","","","","","","","","","Yes","Forrest","Nienow","M",55.1524265208476,"(869)-157-3681",40.50912,-112.5777,"Tooele County","Black Buck Spring","Utah",49045,"49","$645000","$14000","1-Single Family Dwelling",8,"Residential","$579100","1 family-oriented magazine purchase ","","","","","4 health and fitness magazine purchases","","1 financial magazine purchase ","","Democratic","","","Unknown","Unknown","","","","","","",""
4650,"Female Only Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",1,"Likely Renter","Senior Discounts",13,"","Yes","","Grad Degree - Likely","Unknown","","","","","","","","","","Yes","","Yes","1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","","Darron","Ondricka","F",88.3581681476418,"(915)-342-9513",31.7335,-90.30592,"Copiah County","Sand Hill","Mississippi",28029,"28","","$17000","1-Single Family Dwelling",6,"Apartment/Group Living","","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1399,"Female Only Household","Hispanic","French","Not Likely to have a child",8,"Likely Homeowner","",12,"$50000-99999","Yes","","Grad Degree - Likely","Clerical/Office","","","","","","","","","Yes","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Marin","Wiza","M",49.2112098427888,"(139)-123-3217",33.88538,-84.48521,"Cobb County","Smyrna","Georgia",13121,"13","","$3000","1-Single Family Dwelling",6,"Residential","$69900","","","","","","","","","","Democratic","","","Yes","Unknown","","","","","","",""
3072,"Female Only Household","English/Welsh","Irish","Not Likely to have a child",9,"Likely Homeowner","Generational Soup",12,"$499999+","","","Some College - Likely","Other","","","","","","","2 upscale merchandise purchases","","","","","Yes","","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes","Shirlee","Hartmann","M",93.295967190704,"(972)-738-3175",37.38427,-82.25514,"Pike County","Mouthcard","Kentucky",21195,"21","$99000","$20000","1-Single Family Dwelling",7,"Residential","$206200","","","","","","1 health and fitness magazine purchase ","","","","Republican","","","Unknown","Unknown","","","","","","",""
3264,"Mixed Gender Household","English/Welsh","","",8,"Likely Homeowner","Aging in Place",15,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Other","","","","","","1 book purchase in home ","","","","Yes","","Yes","","1 political contribution  in home","Unknown","Yes","","","","","","","","","Yes","Yes","Hiram","Goodwin","M",65.5146958304853,"(725)-912-9546",39.78344,-75.69966,"New Castle County","Hockessin","Delaware",10003,"10","$499000","","1-Single Family Dwelling",5,"Residential","$462800","1 family-oriented magazine purchase ","1 female magazine purchase ","","","","5 health and fitness magazine purchases","","","","Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
4122,"Mixed Gender Household","Scots","","Not Likely to have a child",NA,"Likely Homeowner","",13,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Clotilde","Leannon","F",25.7306903622693,"(891)-546-4328",42.3994,-107.82369,"Fremont County","Common School Section Lease Mine","Wyoming",56013,"56","$92000","$20000","1-Single Family Dwelling",7,"Residential","$192300","","","","","","","","","","Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
4522,"Mixed Gender Household","Thai","Polish","Not Likely to have a child",8,"Likely Homeowner","",15,"$50000-99999","","","Grad Degree - Extremely Likely","Financial Services","","","","","Yes","","","","","","","Unknown","","","Unknown","Unknown","","","","","","","","","","","Donnetta","Kohler","M",101.074504442925,"(974)-213-2958",35.11113,-110.74875,"Navajo County","West Winslow","Arizona",4017,"4","$58000","","1-Single Family Dwelling",5,"Residential","$339900","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
4159,"Mixed Gender Household","Hispanic","Likely Af-Am (Modeled)","Not Likely to have a child",8,"Likely Homeowner","Silver Sophisticates",15,"","","","Unknown","Unknown","","","","","","","","","","","","Yes","","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","","Sabina","Anderson","F",67.0348598769651,"(184)-213-3682",43.68368,-76.00548,"Oswego County","North Boylston","New York",36075,"36","$49000","$6000","1-Single Family Dwelling",7,"Condominium","$81600","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
466,"Mixed Gender Household","","Irish","Modeled Not as Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","","3 book purchases in home","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Levi","Waelchi","M",84.5796308954204,"(345)-697-1483",41.25892,-91.09681,"Mercer County","Grandview","Illinois",19115,"19","","","1-Single Family Dwelling",6,"Residential","$150900","","","","","","","","","","Republican","","","Unknown","Unknown","","","","","","",""
4180,"Mixed Gender Household","Polish","Scots","Not Likely to have a child",9,"Likely Homeowner","",13,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Financial Services","","","Yes","","","","","","Yes","","","Unknown","","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","","Malia","Hermann","M",34.1052631578947,"(678)-237-8943",34.76183,-77.47135,"Onslow County","Jacksonville","North Carolina",37133,"37","","$15000","",8,"Residential","$157800","","","","","","","","","","Republican","","","Unknown","Unknown","","","","","","",""
3271,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",6,"Likely Renter","",15,"","","","HS Diploma - Extremely Likely","Other","","","","","","2 book purchases in home","","","","","","Yes","","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","","Jesus","Stark","M",90.0505809979494,"(783)-917-8217",38.98005,-90.74846,"Lincoln County","Winfield","Missouri",29113,"29","","","1-Single Family Dwelling",5,"Unknown","$69761","1 family-oriented magazine purchase ","","","","","","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
2782,"Male Only Household","Scots","English/Welsh","",7,"Likely Homeowner","",15,"$50000-99999","Yes","","Some College - Likely","Education","","Yes","","Yes","","3 book purchases in home","","","","","","Yes","","","Yes","Unknown","Yes","","","","","","","","","","Brett","Smith","F",61.1920710868079,"(629)-629-6748",35.87286,-84.13741,"Knox County","Farragut","Tennessee",47093,"47","$60000","","1-Single Family Dwelling",6,"Residential","$104600","","","","","","","","","","Republican","Catholic","","Yes","Unknown","","","","","","",""
5340,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",16,"$250000-499999","Yes","","Some College -Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","","Audrey","Beahan","F",57.0635680109364,"(243)-397-3712",26.9856,-82.2195,"Charlotte County","North Port","Florida",12015,"12","","$3000","1-Single Family Dwelling",5,"Residential","$12500","","","","","","4 health and fitness magazine purchases","","","Yes","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
628,"Female Only Household","English/Welsh","French","",7,"Likely Homeowner","",13,"$1-4999","Yes","","Unknown","Unknown","","","","","","","","","","","","Yes","","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes","Hedwig","Brakus","M",39.8824333561176,"(547)-241-5248",34.33232,-87.79475,"Franklin County","Hackleburg","Alabama",1059,"1","$155000","$5000","1-Single Family Dwelling",7,"Residential","$218400","2 family-oriented magazine purchases","","","","","1 health and fitness magazine purchase ","","","Yes","Republican","Protestant","","Yes","Unknown","","","","","","",""
3115,"Mixed Gender Household","German","German","Modeled Not as Likely to have a child",8,"Likely Homeowner","",13,"$50000-99999","Yes","","Bach Degree - Likely","Financial Services","","Yes","","","Yes","4 book purchases in home","","","","","","Yes","","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes","Cheyenne","Gottlieb","F",30.5864661654135,"(326)-148-4637",40.30033,-83.66493,"Logan County","Pickrelltown","Ohio",39091,"39","$570000","$11000","1-Single Family Dwelling",8,"Residential","$495000","","","","","","","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
4484,"Female Only Household","English/Welsh","Scots","Known Data",9,"Likely Homeowner","",15,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Unknown","","Yes","","","Yes","","","","","Yes","","Yes","1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","","Jodee","Turcotte","F",25.4818865345181,"(831)-453-5489",38.44607,-87.84425,"Wabash County","Odgen","Illinois",17185,"17","$222000","$5000","1-Single Family Dwelling",7,"Residential","$234700","","","","","","1 health and fitness magazine purchase ","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
2155,"Mixed Gender Household","Swedish","English/Welsh","Known Data",7,"Likely Homeowner","",15,"$50000-99999","","","Bach Degree - Likely","Unknown","","","","","","","","","Yes","","","Unknown","","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","","Marshall","Zieme","M",71.8222829801777,"(795)-458-3894",38.78428,-77.14554,"Fairfax County","Franconia","Virginia",51059,"51","","$11000","1-Single Family Dwelling",6,"Residential","$112500","","","","","","","","","","Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
5030,"Mixed Gender Household","English/Welsh","Norwegian","Not Likely to have a child",NA,"Likely Homeowner","",15,"$50000-99999","Yes","","Unknown","Unknown","","","","","","","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","","Emil","Goyette","F",25.4846206425154,"(834)-724-5426",46.78846,-112.83057,"Powell County","Mannix","Montana",30077,"30","$46000","$8000","1-Single Family Dwelling",7,"Residential","$108800","","","","","","","","","","Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
1302,"Mixed Gender Household","","English/Welsh","Known Data",7,"Likely Homeowner","",15,"$250000-499999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes","","1 political contribution  in home","Unknown","Yes","","","","","","","","","","","Porsha","Schultz","M",66.5864661654135,"(617)-529-6524",38.24586,-90.20199,"Monroe County","Maeystown","Illinois",17133,"17","$110000","$11000","1-Single Family Dwelling",8,"Residential","$260200","1 family-oriented magazine purchase ","1 female magazine purchase ","","","","4 health and fitness magazine purchases","1 Do-It-Yourself magazine purchase ","","","Democratic","Protestant","","Unknown","Unknown","","Oppose","Oppose","Oppose","Conservative","",""
1909,"Female Only Household","English/Welsh","English/Welsh","",9,"Likely Homeowner","Rural Escape",16,"$250000-499999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Karleen","Fisher","F",100.582365003418,"(471)-132-6284",39.71843,-77.60499,"Washington County","Waynesboro","Maryland",24043,"24","","","1-Single Family Dwelling",7,"Residential","$377900","1 family-oriented magazine purchase ","","","1 gardening magazine purchase ","","","1 Do-It-Yourself magazine purchase ","3 financial magazine purchases","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
3936,"Mixed Gender Household","","English/Welsh","Not Likely to have a child",3,"Likely Renter","",14,"","","","Bach Degree - Likely","Other","","","Yes","Yes","","","","","","","","Yes","","","Unknown","Yes","","","","Yes","","","Yes","","","","Dixie","Watsica","F",41.2248803827751,"(821)-132-6354",37.75029,-81.22155,"Raleigh County","Beckley","West Virginia",54081,"54","","","1-Single Family Dwelling",8,"Residential","$148200","","","","","1 culinary magazine purchase ","1 health and fitness magazine purchase ","","","","Non-Partisan","Catholic","","Unknown","Unknown","","","","","","",""
911,"Mixed Gender Household","Likely Af-Am (Modeled)","Scots","Known Data",4,"","",12,"$100000-249999","","","Bach Degree - Extremely Likely","Unknown","","","Yes","","Yes","2 book purchases in home","","","","","","Yes","","","Unknown","Unknown","Yes","","","Yes","","","Yes","","","Yes","Garry","Kiehn","F",94.0396445659604,"(316)-956-4129",40.24507,-79.53698,"Westmoreland County","Greensburg","Pennsylvania",42129,"42","$250000","$6000","1-Single Family Dwelling",6,"Residential","$236500","","","","","","","","1 financial magazine purchase ","","Republican","Protestant","","Unknown","Unknown","","","","","Liberal","",""
3132,"Mixed Gender Household","Irish","German","Not Likely to have a child",9,"Likely Homeowner","",13,"$499999+","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes","","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes","Karima","Schmidt","F",72.3062200956938,"(257)-769-9783",35.04841,-85.27385,"Hamilton County","Chattanooga","Tennessee",47065,"47","","$14000","1-Single Family Dwelling",8,"Unknown","$187500","","","","","","","","","","Democratic","Catholic","","Yes","Unknown","","","","","","",""
665,"Mixed Gender Household","English/Welsh","Filipino","Known Data",9,"Likely Homeowner","",12,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","9 book purchases in home","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","Yes","Yes","Kena","Beatty","M",87.660970608339,"(698)-357-7419",40.0673,-78.95336,"Somerset County","Friedens","Pennsylvania",42111,"42","$91000","$4000","1-Single Family Dwelling",6,"Residential","$179999","","","","","","","","","","Republican","Jewish","","Unknown","Unknown","","","","","","",""
623,"Female Only Household","German","French","Not Likely to have a child",9,"Likely Homeowner","No Place like Home",16,"$250000-499999","","","Grad Degree - Likely","Unknown","","","","Yes","","3 book purchases in home","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","","Concepcion","Kutch","F",51.701982228298,"(723)-983-2317",48.18028,-99.80069,"Benson County","Fillmore","North Dakota",38069,"38","$212000","$14000","1-Single Family Dwelling",7,"Residential","$287500","","","","","","","","","","Democratic","","","Yes","Unknown","","","","","","",""
3258,"Mixed Gender Household","German","English/Welsh","Known Data",9,"Likely Renter","No Place like Home",16,"","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Unknown","","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","","Preston","Hoppe","M",28.2241968557758,"(468)-965-4281",35.64868,-88.14893,"Decatur County","Parsons","Tennessee",47039,"47","","","1-Single Family Dwelling",7,"Apartment/Group Living","$95312","","","","","","","","","","Democratic","Hindu","","Unknown","Unknown","","","","","","",""
551,"Mixed Gender Household","Irish","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes","1 religious contribution  in home","","Unknown","Yes","","","Yes","","","","","","","Yes","Cherry","Monahan","F",38.9419002050581,"(319)-936-1584",40.28954,-75.79214,"Berks County","Birdsboro","Pennsylvania",42011,"42","$98000","","1-Single Family Dwelling",5,"Residential","$121300","","","","","1 culinary magazine purchase ","1 health and fitness magazine purchase ","","2 financial magazine purchases","Yes","Democratic","Islamic","","Unknown","Unknown","","","","","","",""
3103,"Mixed Gender Household","English/Welsh","Irish","Known Data",5,"Likely Homeowner","",15,"","","","Bach Degree - Likely","Unknown","","","Yes","","","","","","","","","Yes","","1 political contribution  in home","Unknown","Unknown","","","","","","","","","Yes","","Colby","Rosenbaum","M",94.3458646616541,"(563)-349-7134",33.86539,-94.99856,"McCurtain County","Albion","Oklahoma",48387,"48","$82000","$11000","1-Single Family Dwelling",8,"Residential","$188600","","","","","","","","2 financial magazine purchases","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3117,"Mixed Gender Household","English/Welsh","English/Welsh","",4,"Likely Homeowner","",14,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","","","Yes","","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes","Norris","Heidenreich","M",34.0861244019139,"(172)-217-2473",35.20564,-88.42615,"McNairy County","Adamsville","Tennessee",47109,"47","","$12000","1-Single Family Dwelling",4,"Residential","$137500","","","","","","","","","","Republican","","","Unknown","Unknown","","","","","","",""
3082,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",1,"Likely Homeowner","",16,"$10000-24999","Yes","","HS Diploma - Extremely Likely","Clerical/Office","","","","","","2 book purchases in home","","","","Yes","","Yes","1 religious contribution  in home","","Unknown","Yes","Yes","","","Yes","","","Yes","","Yes","Yes","Irving","Zieme","F",31.177033492823,"(642)-314-8542",60.58369,-151.30015,"Kenai Peninsula Borough","Kenai","Alaska",2122,"02","$120000","$15000","1-Single Family Dwelling",8,"Residential","$122300","1 family-oriented magazine purchase ","","","","","1 health and fitness magazine purchase ","","","","Republican","Catholic","","Unknown","Unknown","","","","","","",""
5068,"Mixed Gender Household","","Likely Af-Am (Modeled)","Known Data",9,"Likely Homeowner","",15,"$25000-49999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","Yes","","","Yes","","1 political contribution  in home","Unknown","Yes","","","","","","","","","","","Demetrius","Kuphal","M",66.580997949419,"(794)-154-2561",26.14564,-81.48758,"Collier County","Golden Gates Estates","Florida",12021,"12","$77000","","1-Single Family Dwelling",8,"Residential","$96800","","","","","","","","","Yes","Democratic","Catholic","","Yes","Yes","","","","","","",""
3784,"Mixed Gender Household","French","Scots","Modeled Not as Likely to have a child",9,"","",15,"","","","Grad Degree - Likely","Management","","","","","","","","","Yes","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Newton","Crooks","M",86.5892002734108,"(781)-967-4156",41.17924,-77.45748,"Clinton County","Lock Haven","Pennsylvania",42035,"42","","","1-Single Family Dwelling",6,"Unknown","$152940","","","","","","","","","","Republican","Catholic","","Unknown","Unknown","","","","","","",""
2148,"Female Only Household","Scots","English/Welsh","Not Likely to have a child",2,"Likely Homeowner","Rooted Flower Power",15,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","1 book purchase in home ","","","Yes","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Forrest","Leuschke","M",36.1695146958305,"(183)-795-7812",46.1922,-107.94871,"Yellowstone County","05N30E10DDDC01 Well","Montana",30111,"30","","$9000","1-Single Family Dwelling",7,"Residential","$139500","","","","","","","","","","Democratic","Catholic","","Yes","Unknown","","","","","","",""
254,"Mixed Gender Household","","Polish","Not Likely to have a child",8,"Likely Homeowner","",12,"$250000-499999","Yes","","Grad Degree - Extremely Likely","Management","","","","","","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Randy","Konopelski","F",25.8865345181135,"(243)-846-4359",34.46295,-77.59497,"Pender County","Holly Ridge","North Carolina",37141,"37","$182000","","1-Single Family Dwelling",8,"Residential","$247000","","","","","","","","1 financial magazine purchase ","","Democratic","","","Unknown","Unknown","","","","","","",""
3220,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Known Data",1,"Likely Homeowner","Picture Perfect Families",13,"$50000-99999","Yes","","HS Diploma - Likely","Unknown","","Yes","","","","","","","Yes","","","Yes","","1 political contribution  in home","Unknown","Yes","","","","","","","","","","","Trevor","Marquardt","M",23.9453178400547,"(768)-549-2478",41.60774,-86.71389,"LaPorte County","La Porte","Indiana",18091,"18","","$2000","1-Single Family Dwelling",6,"Residential","$45200","","","","","","","","","","Republican","","","Yes","Unknown","","","","","","",""
4372,"Mixed Gender Household","Scots","Chinese","Not Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","","","Some College -Extremely Likely","Unknown","","","","","","","","","Yes","Yes","","Yes","1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","","Emil","Abbott","F",30.4771018455229,"(429)-167-9762",43.50451,-73.20261,"Rutland County","Poultney","Vermont",50021,"50","$56000","$3000","1-Single Family Dwelling",7,"Residential","$116800","3 family-oriented magazine purchases","","","1 gardening magazine purchase ","1 culinary magazine purchase ","2 health and fitness magazine purchases","","2 financial magazine purchases","","Republican","Catholic","","Unknown","Unknown","","","","","","",""
2064,"Female Only Household","Irish","German","",6,"Likely Homeowner","Reaping Rewards",16,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Unknown","","Yes","Yes","","","","","","","","","Unknown","","1 political contribution  in home","Unknown","Yes","","","","","","","","","","","Kum","Lind","F",67.5707450444293,"(231)-578-5368",31.61322,-89.52396,"Covington County","Collins","Mississippi",28031,"28","$47000","$14000","",6,"Residential","$141300","","","","","","","","","Yes","Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5803,"Mixed Gender Household","English/Welsh","English/Welsh","",4,"Likely Homeowner","Soul Survivors",14,"$50000-99999","Yes","","Unknown","Unknown","","","","","","1 book purchase in home ","","","","Yes","","Yes","","","Unknown","Yes","Yes","","","","","","","","","","Arlie","Gleichner","F",45.7498291182502,"(894)-936-4352",38.07458,-78.57196,"Albemarle County","Candlewyck","Virginia",51003,"51","","$10000","1-Single Family Dwelling",8,"Residential","$87000","","","","","","1 health and fitness magazine purchase ","","","Yes","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3221,"Mixed Gender Household","Likely Af-Am (Modeled)","German","Known Data",3,"Likely Homeowner","",15,"$5000-9999","","","Grad Degree - Likely","Unknown","","","","","","2 book purchases in home","","","","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Berniece","Kertzmann","F",46.5536568694463,"(672)-257-9431",34.05517,-79.07531,"Horry County","Lewisville (historical)","South Carolina",45051,"45","","$7000","1-Single Family Dwelling",7,"Unknown","$194601","1 family-oriented magazine purchase ","","","","","1 health and fitness magazine purchase ","","2 financial magazine purchases","Yes","Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1945,"Mixed Gender Household","Polish","German","Not Likely to have a child",9,"Likely Homeowner","",16,"$25000-49999","","","Grad Degree - Extremely Likely","Management","","","","","","","","","","","","Unknown","","","Unknown","Unknown","","","","","","","","","","","Mark","Crist","M",82.3732057416268,"(389)-821-6952",38.0393,-76.92191,"Essex County","Lukes Island (historical)","Virginia",51057,"51","","$6000","1-Single Family Dwelling",8,"Residential","$170967","","","","","","","","","","Republican","Catholic","","Unknown","Unknown","","","","","","",""
2680,"Female Only Household","Czech","English/Welsh","",7,"Likely Homeowner","",15,"$499999+","","","Unknown","Engineering","","","","Yes","","","1 upscale merchandise purchase ","","","","","Yes","","2 political contributions in home","Unknown","Yes","Yes","","","","","","","","","","Vanetta","Lindgren","F",23.6281613123718,"(569)-517-9832",45.53156,-123.09553,"Washington County","Forest Grove","Oregon",41067,"41","$362000","$9000","1-Single Family Dwelling",7,"Residential","$327300","","1 female magazine purchase ","","2 gardening magazine purchases","1 culinary magazine purchase ","9 health and fitness magazine purchases","2 Do-It-Yourself magazine purchases","2 financial magazine purchases","","Republican","","","Unknown","Unknown","","","","","","",""
1109,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","Status Seeking Singles",15,"$1-4999","Yes","","Grad Degree - Extremely Likely","Medical","","","","","","","","","","","","Yes","1 religious contribution  in home","","Yes","Yes","","","","","","","","","Yes","Yes","Ehtel","Miller","M",66.8954203691046,"(279)-524-9523",35.87368,-86.72639,"Williamson County","Hillwood Acres","Tennessee",47187,"47","$194000","","1-Single Family Dwelling",7,"Residential","$188600","","","","","","","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
1425,"Mixed Gender Household","Dutch (Netherlands)","French","Not Likely to have a child",9,"Likely Homeowner","",13,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","Yes","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Anderson","Beahan","F",38.7177033492823,"(583)-632-5471",38.15696,-98.20312,"Reno County","Sterling","Kansas",20159,"20","$157000","","1-Single Family Dwelling",5,"Residential","$182142","2 family-oriented magazine purchases","","","1 gardening magazine purchase ","2 culinary magazine purchases","5 health and fitness magazine purchases","1 Do-It-Yourself magazine purchase ","3 financial magazine purchases","","Non-Partisan","","","Unknown","Unknown","","","","","","",""
